TrialNumber,Average gross pay,HC bearing gross rock volume,HC pore volume,HC water contact - result,Productive area,Recoverable.Accumulation size Total Resources
6142,35.7869,127.195,13.9297,3529.05,3.55425,16.6611
408,38.6004,127.44,16.0701,3520.87,3.3015,16.6576
9760,41.773,144.759,14.1924,3526.17,3.46537,16.0619
5283,32.0846,110.359,12.5233,3525.34,3.43962,14.7598
12,34.4844,142.861,14.0532,3545.19,4.14277,16.3528
5785,34.0346,169.401,16.5679,3567.57,4.97732,18.8779
9558,35.7379,157.436,13.6419,3552.09,4.4053,16.7022
8034,41.8711,50.9177,6.63403,3386.91,1.21606,7.65089
3821,40.7889,129.117,11.6271,3515.96,3.1655,12.8017
2398,36.8671,153.916,13.8324,3546.03,4.1749,16.2598
2953,33.7619,121.939,13.7808,3530.78,3.61173,16.4695
6965,37.5405,160.333,14.7409,3548.53,4.27093,15.5731
3814,33.1797,118.18,14.3253,3529.29,3.56181,16.4773
6141,37.9894,121.82,14.1253,3517.48,3.20669,17.0879
7306,37.4426,97.8272,9.74774,3495.5,2.61272,11.8132
5189,39.9844,107.286,14.3282,3498.11,2.68319,16.4045
4697,39.1269,143.87,13.4526,3532.59,3.67701,15.5223
4382,48.2035,113.127,12.0769,3484.62,2.34687,14.339
6721,35.1868,92.1109,9.65892,3495.69,2.61777,11.7455
4657,49.5084,88.945,9.84205,3457.76,1.79656,10.1457
619,39.5739,141.578,13.9652,3529.8,3.57757,16.2554
5437,40.9653,112.029,10.4639,3500.01,2.73473,12.3255
7401,42.7232,139.7,14.244,3519.82,3.26989,16.6043
696,39.9967,129.213,14.7632,3518.37,3.2306,15.5036
4513,42.3137,136.664,12.846,3518.34,3.22978,15.0082
9779,42.3142,71.7212,8.43431,3449.26,1.69497,9.37746
8604,39.5279,141.815,14.7328,3530.11,3.58773,16.1884
6280,43.7003,249.51,19.2614,3594.66,5.70958,20.1219
3399,36.5929,76.665,10.0014,3474.32,2.09508,11.0108
1817,35.1379,124.939,13.7854,3529.09,3.55568,16.2444
7019,37.7756,120.99,13.8258,3517.34,3.20287,16.1907
3461,40.3451,73.6778,9.07435,3460.15,1.82619,10.2707
3536,32.9948,124.772,14.3878,3535.49,3.78156,17.2798
2549,38.6319,109.911,12.5615,3504.09,2.84507,15.2598
4157,43.381,94.2037,11.1055,3477.19,2.17154,12.4072
188,33.647,150.048,14.595,3553.53,4.45948,16.7599
2970,41.5874,166.178,13.0058,3541.36,3.99588,15.547
7914,46.1467,86.338,10.5831,3463.02,1.87095,10.8058
1380,37.3445,106.062,10.8796,3503.91,2.8401,12.2484
2596,36.6768,87.9272,10.4855,3486.95,2.39735,12.6938
7059,32.7717,146.261,15.6299,3553.63,4.46302,17.0439
5145,40.9554,142.043,12.8228,3526.26,3.46823,15.6222
7396,36.001,137.908,14.5358,3536.86,3.83068,16.4396
7371,46.3124,75.6658,6.87302,3442.57,1.63381,7.93332
7521,42.8601,135.322,13.0687,3515.65,3.15731,15.0051
1665,39.4091,114.494,12.3781,3506.32,2.90528,14.0483
2977,44.435,60.9882,6.58457,3410.14,1.37253,7.25184
2634,38.482,174.177,15.1363,3555.32,4.52619,16.2511
4699,48.2457,91.5901,9.88536,3464.78,1.89841,11.208
2189,35.7075,168.416,15.0384,3560.42,4.71654,18.2728
3205,38.3227,143.148,13.5009,3534.21,3.73533,16.1048
8590,49.316,82.5002,9.39559,3446.84,1.67289,11.2312
979,33.192,186.488,17.4473,3589.65,5.61847,20.374
5067,40.3492,139.383,13.7386,3525.82,3.45442,16.7245
3071,41.567,138.621,13.2738,3521.95,3.33487,14.8769
5608,50.1943,80.6028,8.45638,3439.41,1.60582,9.72924
8938,33.6884,134.364,14.9072,3541.17,3.98845,16.7306
1292,45.6782,140.884,12.7391,3512.95,3.08428,14.7027
8665,40.3717,115.303,12.3516,3504.5,2.85604,13.6855
3229,37.2245,145.128,14.5209,3538.75,3.89872,16.4231
2094,35.5549,136.438,14.5029,3537.05,3.83739,17.1233
4586,35.7486,101.012,11.3902,3503.37,2.82563,12.8336
3713,40.1553,131.581,14.2212,3520.07,3.27681,16.0617
4874,34.7726,88.9884,10.8346,3493.53,2.55915,12.1014
9694,42.632,146.854,13.7593,3525.5,3.44469,15.6413
1996,36.2926,119.754,13.5851,3520.81,3.29967,16.4776
567,31.1454,171.543,20.0657,3585.35,5.50783,24.0552
7969,33.0501,134.868,14.4369,3543.57,4.08072,16.0228
8786,39.6583,129.205,14.1734,3519.38,3.25796,16.1546
1385,35.387,184.499,18.102,3574.86,5.21374,20.7584
6757,44.8541,138.164,12.1157,3512.8,3.0803,14.0935
4381,39.9217,148.526,14.5906,3533.8,3.72045,16.1471
7594,36.1999,115.298,11.5601,3516.68,3.18505,13.7906
4909,33.8437,114.532,13.5569,3523.54,3.38415,15.9542
9190,36.4217,146.724,13.7964,3542.21,4.02848,15.2444
3286,37.3129,144.717,13.594,3538.19,3.87848,15.448
7543,32.2383,131.563,14.5664,3543.58,4.08096,16.7368
2867,43.5186,156.561,14.373,3530.38,3.59757,16.3857
2460,41.0955,63.454,8.11458,3431.33,1.54406,9.98105
4345,44.4065,62.9137,7.09645,3415.37,1.41677,8.30611
816,32.71,101.21,11.4112,3513.31,3.09416,13.3325
5177,43.0635,137.268,13.7395,3516.77,3.18757,16.3526
8836,39.8886,151.985,13.7313,3536.29,3.81023,16.1616
9689,43.5914,145.626,15.079,3522.14,3.3407,16.797
1335,36.1971,132.796,13.6591,3532.36,3.66869,15.7449
8926,40.9114,132.793,14.5668,3518.93,3.24586,17.191
2493,35.8808,92.3169,10.5967,3494.03,2.57287,12.7232
541,37.6045,123.516,15.0242,3520.32,3.28462,16.6983
2338,40.8132,141.976,12.9371,3526.6,3.47867,15.6256
7415,40.7684,160.83,13.5039,3540.03,3.94497,15.9031
165,35.3006,201.08,17.9053,3593.9,5.69621,20.471
4470,41.1688,127.869,13.5261,3513.75,3.10597,16.5879
1256,33.1652,116.355,12.9969,3527.56,3.50834,15.2564
6737,37.3781,143.428,13.854,3537.04,3.83723,16.306
8268,33.7202,147.828,15.4905,3551.52,4.38397,16.914
1464,34.4617,103.629,11.249,3510.08,3.00707,13.1357
9669,35.1711,104.57,13.766,3508.83,2.97319,16.748
8718,42.463,164.313,15.3803,3537.94,3.86957,17.2335
2950,38.8744,130.012,13.8214,3522.26,3.34442,15.8885
3206,37.5622,168.704,15.1236,3554.39,4.49133,17.2983
6308,33.1826,136.412,14.5596,3544.36,4.11095,17.4935
5724,44.8896,144.604,15.3869,3518.02,3.22133,15.9094
7976,39.9717,133.966,12.4838,3522.49,3.35153,15.0196
8608,34.0653,119.531,14.0973,3527.58,3.50889,17.0214
2199,39.6628,123.212,15.152,3513.77,3.1065,16.7089
7985,39.3022,109.156,11.8463,3501.59,2.77736,14.0904
2847,39.5774,155.351,14.6168,3539.49,3.92524,16.3503
7259,29.7317,121.004,14.8712,3543.29,4.06987,17.1435
6522,39.6844,107.325,13.8553,3498.89,2.70448,15.7374
8256,48.0364,60.6658,6.70983,3394.41,1.26291,7.80619
2949,41.8125,121.03,10.8469,3505.92,2.89458,12.2921
4419,33.5781,164.325,15.3435,3565.28,4.89382,17.438
9088,33.9874,119.327,12.9343,3527.64,3.5109,16.7651
9595,40.0442,141.494,12.99,3528.37,3.53346,16.1641
5429,36.3813,222.741,19.6806,3629.29,6.12238,22.9658
4747,36.5295,124.253,15.2114,3524.1,3.40144,16.5745
3634,35.6941,225.911,20.1885,3663.71,6.32909,22.5699
8683,40.6476,108.611,12.764,3497.69,2.67202,14.5693
1394,38.7794,131.211,14.377,3523.52,3.38353,15.5026
4369,43.704,215.014,18.0871,3566,4.91978,19.4871
5099,39.0833,144.114,14.8527,3532.88,3.68734,16.1345
3957,36.2302,140.396,13.977,3538.09,3.87511,15.9917
7456,41.409,189.831,15.4237,3556.87,4.58428,18.462
6832,38.1972,108.125,11.8143,3503.56,2.83069,14.9483
2462,37.8273,145.569,14.0456,3537.35,3.84827,16.0889
653,36.5744,103.112,12.892,3503.13,2.81923,15.9603
211,36.2985,114.231,13.1616,3515.27,3.14699,15.3943
1322,34.9266,137.769,15.0277,3540.02,3.94453,16.598
286,33.9035,128.163,13.9639,3535.46,3.78023,16.526
2572,33.474,179.349,18.1023,3579.59,5.35787,23.7079
5400,34.9663,163.142,18.1928,3559.05,4.66569,22.1495
3790,38.3055,202.225,20.6399,3577.01,5.27926,23.314
5224,33.6557,185.916,19.182,3585.98,5.52405,22.5832
5236,41.5155,163.538,14.5208,3539.87,3.93919,16.1072
2866,39.5844,133.928,13.6658,3523.52,3.38337,16.3901
3574,43.1543,140.143,14.226,3518.99,3.24748,16.641
6159,47.1738,109.191,12.0135,3483.14,2.31466,14.6183
4622,38.1059,160.872,17.5662,3547.25,4.22172,19.5445
4805,35.9959,93.3179,9.85723,3494.76,2.59246,10.7805
3759,32.743,117.367,14.5691,3530.02,3.58448,16.8387
4844,38.759,133.126,13.3064,3525.18,3.43471,15.0378
5360,35.7443,163.077,13.0272,3556.28,4.56233,16.9506
8167,39.251,113.425,11.9887,3505.74,2.88975,14.4226
9436,40.7283,112.372,10.694,3500.91,2.75907,12.4081
4501,36.8143,87.7886,10.123,3486.36,2.38464,11.8073
3438,35.2615,139.738,15.7395,3540.5,3.96289,17.3203
6722,45.2584,135.667,14.9584,3509.73,2.9976,17.2667
3170,32.765,134.779,15.5315,3544.43,4.11351,17.0019
9328,39.2229,159.405,16.0599,3543.14,4.06408,17.6011
8572,32.4771,125.235,15.0035,3537.57,3.85612,17.1572
2108,44.8647,103.693,11.6418,3482.98,2.31125,13.3374
1359,39.6316,138.642,15.2159,3527.24,3.49827,16.3571
1463,37.3665,113.211,12.9964,3510.93,3.02976,14.8811
8873,41.992,113.995,11.0707,3499.27,2.71468,12.9214
8001,34.9026,198.792,16.3543,3593.87,5.6956,19.157
1252,42.0759,120.835,14.0338,3505.08,2.87183,16.1515
1778,42.5347,173.299,14.8601,3543.4,4.07429,16.1407
5972,40.7406,132.499,14.4679,3519.17,3.25225,16.8126
8681,40.2644,158.593,14.162,3539.86,3.93878,16.356
2270,38.5673,99.8756,12.5002,3494.65,2.58965,14.2677
5447,35.2716,116.809,14.4878,3521.2,3.3117,15.3988
1999,33.3603,141.393,14.9917,3547.68,4.23835,17.3202
4558,39.6908,147.818,13.9671,3533.9,3.72423,16.2898
144,39.2317,121.721,12.372,3513.63,3.10263,13.9404
6962,40.8994,134.591,14.2375,3520.52,3.2908,15.7702
9193,43.3546,146.231,14.348,3523.18,3.3729,17.4067
6329,35.9797,116.678,13.4585,3518.82,3.24287,14.7754
6335,41.3078,182.879,14.2904,3552.67,4.42723,16.9307
3728,41.8465,136.913,13.6981,3519.89,3.27179,16.8772
9662,37.0299,100.843,11.2661,3499.59,2.7233,13.2392
3830,37.3395,116.712,13.7068,3514.48,3.12568,15.9412
7095,40.4192,106.263,11.9333,3496.11,2.62902,14.2084
2351,40.5528,138.935,13.5177,3524.9,3.42603,16.5998
5683,33.1869,148.383,15.9145,3553.85,4.47112,18.3438
9927,33.1449,151.054,14.6702,3556.15,4.55737,17.3391
2222,35.5495,119.91,14.2525,3523.18,3.37305,16.9145
8741,37.0506,118.406,12.6426,3517.08,3.1958,13.6621
1770,32.853,146.948,15.9946,3553.89,4.47288,18.3459
5359,36.291,115.593,14.5124,3516.68,3.18517,17.2059
2986,34.9135,126.515,13.1746,3531.11,3.62368,16.6979
7623,35.9536,180.95,20.0984,3569.1,5.03287,23.0747
4414,40.1761,80.5566,9.17946,3470.95,2.00509,10.7922
6180,39.5272,151.024,15.6294,3536.58,3.82077,17.0655
1347,43.0823,102.897,13.2269,3486.53,2.38837,15.9414
9049,38.966,228.841,20.0292,3606,5.87283,22.326
4864,37.0702,141.143,15.5949,3536.21,3.80746,16.9819
5258,44.023,113.969,14.9534,3494.62,2.58885,16.4782
7093,42.7169,148.824,15.6043,3526.77,3.48396,16.8579
7885,39.8922,86.9946,8.61886,3477.53,2.18074,9.97972
2019,42.8493,150.681,14.0762,3527.83,3.51654,16.2865
4055,37.3955,131.142,13.6942,3527.51,3.5069,15.3507
8870,37.131,145.828,14.168,3539.55,3.92739,16.8774
5624,39.6214,201.659,16.927,3570.79,5.08965,18.9756
7039,35.3778,144.376,15.0983,3543.58,4.08099,17.0317
4691,41.151,148.182,13.9596,3530.48,3.60093,16.4993
5691,47.8361,114.976,14.1272,3487.23,2.40354,15.8623
5253,38.6024,115.788,13.4884,3509.8,2.99951,16.3511
1128,39.2921,156.906,13.8359,3541.29,3.99333,16.6411
6791,31.0587,123.882,14.427,3541.17,3.98866,18.1591
1382,35.2942,120.89,14.0108,3524.87,3.42521,16.7809
4437,36.381,129.015,13.7784,3528.79,3.54623,16.7109
8449,40.964,151.792,14.1266,3533.38,3.7055,16.6326
8126,34.3582,154.967,14.4785,3554.89,4.51035,17.5474
5685,43.1967,120.854,13.8857,3502.34,2.79776,15.845
6425,35.9337,109.541,10.9581,3511.62,3.04841,13.8075
6790,37.5577,152.9,13.6489,3543.32,4.07108,16.4057
1197,41.0847,142.45,14.3391,3526.23,3.46723,16.6666
6088,36.3511,114.213,12.6873,3515.08,3.14192,15.7721
3690,34.3755,126.993,14.8431,3533.07,3.69429,17.2232
2537,41.3353,146.936,14.0508,3529.06,3.55473,16.5638
6391,48.7859,83.0759,9.17745,3450.09,1.70286,11.2843
9305,42.1513,152.398,15.0319,3530.88,3.61549,15.9004
5813,40.2799,167.605,14.7319,3545.66,4.16099,16.8454
3791,39.1922,159.827,16.5839,3543.5,4.07803,18.6606
2466,36.7686,118.736,14.6577,3518.32,3.22927,17.2356
4305,41.1659,146.16,14.713,3528.93,3.55052,17.3467
8556,34.3868,107.751,13.365,3514.77,3.13351,16.1193
2795,33.5172,180.007,18.6165,3580.01,5.3706,20.4268
1001,37.7352,105.077,11.8053,3501.85,2.78458,13.7161
9872,40.5629,141.538,15.234,3526.95,3.48935,18.2686
9407,34.5226,105.986,13.7211,3512.42,3.07003,15.3681
5324,39.8732,136.924,13.4145,3525.16,3.43399,15.9091
7329,40.4174,124.31,14.9201,3512.63,3.07567,17.2086
3488,36.0311,132.49,15.0696,3532.59,3.67712,16.852
965,36.0354,150.692,15.0402,3546.21,4.18178,17.2632
5675,35.2957,136.536,14.1495,3537.9,3.86833,17.019
7372,41.5315,123.007,11.4365,3508.41,2.96177,13.4753
8019,42.4415,88.351,9.79729,3473.82,2.08171,11.6722
8961,34.3505,132.923,14.3434,3537.94,3.86962,17.5142
185,43.9731,118.428,13.9531,3498.47,2.69318,16.3349
4209,34.6225,133.113,12.5695,3537.25,3.84469,15.3146
7304,45.3109,98.5902,13.0413,3477.35,2.17586,15.0785
1521,36.4003,115.495,10.8295,3516.23,3.17293,13.4437
1096,42.4362,74.1844,8.59868,3453.8,1.74814,10.8117
1329,44.5031,72.8539,8.78491,3442.92,1.63705,10.2848
6463,44.5122,139.872,13.2543,3515.1,3.14233,16.7623
9277,41.8961,160.043,14.402,3536.56,3.82,16.6813
4898,36.7514,158.586,15.4084,3549.68,4.31511,17.2126
638,47.9687,156.229,14.0679,3519.34,3.25691,15.842
2659,36.0663,107.298,12.6518,3508.9,2.97502,14.5468
1409,40.3193,95.1041,10.4248,3485.17,2.35877,10.899
5781,44.6162,155.916,13.7552,3527.12,3.49461,16.0635
4994,37.552,156.019,14.4641,3545.5,4.15473,17.1034
8885,46.4569,147.52,14.0689,3516.32,3.17541,16.0843
3561,43.87,69.653,9.04186,3437.04,1.58771,10.8408
3997,51.1717,74.955,10.1083,3421.14,1.46477,12.1237
322,35.1454,109.692,11.8837,3514.31,3.12109,13.6856
7843,39.9618,141.901,15.6804,3528.94,3.55091,17.916
5860,30.3195,116.996,13.575,3537.64,3.85876,17.0234
3558,37.429,147.153,14.6194,3539.66,3.93151,16.4928
6715,46.5391,121.281,14.1346,3495.26,2.606,16.9757
5767,36.6278,179.675,16.2749,3565.6,4.90543,18.4296
5995,47.3014,123.357,13.4709,3495.33,2.6079,16.6298
4365,36.569,80.9835,9.95736,3478.8,2.21454,12.2207
8384,40.7907,121.468,14.0112,3509,2.97785,17.0375
5152,37.4796,134.662,13.9074,3530.26,3.59293,15.9833
1670,35.7507,140.953,14.5945,3539.97,3.94268,17.2957
7806,34.7423,151.937,14.3696,3551.23,4.37325,17.0622
3700,32.4962,127.794,14.0172,3539.69,3.93258,17.6933
5479,40.9395,127.333,12.608,3513.91,3.11027,15.8325
7795,41.5785,125.987,13.7879,3510.94,3.0301,17.0483
1430,38.9665,142.936,13.8512,3532.35,3.66818,17.0246
2484,50.4714,91.632,8.99806,3459.31,1.81552,9.82468
4533,35.6973,214.381,19.0375,3618.39,6.00551,23.4003
8982,42.052,162.864,13.2774,3538.03,3.87293,15.81
3796,46.1001,74.3054,8.72393,3440.16,1.61183,9.96512
1601,45.7805,96.1147,10.9566,3474.49,2.09947,12.627
4307,36.3345,150.168,15.287,3544.93,4.13294,16.415
758,38.3781,170.621,14.4996,3553.17,4.44579,16.6623
6187,35.8061,143.276,15.2037,3541.5,4.00144,17.4761
2780,44.5655,96.8995,10.2071,3477.29,2.17432,12.1066
6236,44.054,142.092,15.0553,3518.18,3.22541,16.0271
6207,40.8329,161.536,15.4553,3540.32,3.95602,18.0796
3738,37.0953,188.509,16.2816,3570.53,5.08175,19.3429
7934,38.8432,135.501,15.0633,3526.92,3.48841,17.4497
6132,37.604,156.652,14.2574,3545.79,4.16582,16.1236
544,39.8201,124.265,13.7019,3514.29,3.12066,16.3015
7832,38.0453,125.925,12.5338,3521.14,3.30987,14.9261
5619,31.9717,154.8,18.338,3563.85,4.84177,21.7083
9579,41.4711,153.196,14.7911,3533.06,3.69405,15.6516
5591,34.7808,152.527,15.5445,3551.55,4.38538,17.9669
2887,41.4582,167.519,15.9107,3542.53,4.04066,17.2914
4598,41.2959,138.153,14.1323,3522.29,3.34544,16.0599
2104,35.7778,105.402,12.715,3507.83,2.94603,15.0346
6005,34.3087,128.393,15.2023,3534.4,3.74227,17.7269
7542,41.4733,165.9,14.7317,3541.47,4.00015,15.94
4121,38.835,141.449,13.9156,3531.63,3.64231,16.0254
1271,50.7921,71.1316,7.28064,3413.44,1.40045,8.61301
1473,32.955,124.682,15.2982,3535.55,3.78341,18.4878
7322,38.2103,154.801,14.5367,3542.8,4.05129,17.0084
1266,36.772,152.856,13.842,3545.56,4.15686,17.3989
9587,35.0592,146.023,14.4419,3545.77,4.16505,17.2144
6651,42.0677,144.378,14.6926,3525.09,3.43203,16.9569
2636,37.6231,160.169,14.8684,3548.17,4.25719,16.8339
1268,45.5212,139.851,13.677,3512.5,3.07222,16.4761
4692,45.8792,104.079,9.11045,3481.02,2.26854,10.9367
4216,31.8075,174.131,20.3668,3584.05,5.47453,22.2544
3697,38.7712,143.551,14.4105,3533.3,3.70252,16.9645
3868,37.8251,143.859,14.7748,3536.1,3.80327,16.7606
2157,35.8769,112.114,13.644,3514.45,3.12495,17.3301
6921,40.6332,93.1095,12.0265,3482.07,2.29147,13.972
4122,40.6277,123.034,13.7808,3510.87,3.02834,16.0364
7022,39.6243,94.9554,12.251,3486.9,2.39639,14.1641
8367,47.4549,89.4613,9.2228,3463.93,1.88518,11.0265
9626,41.2798,143.867,14.3955,3526.81,3.48517,17.1958
466,33.8579,130.472,16.2527,3537.49,3.85353,17.6488
42,40.8342,124.31,13.7128,3511.46,3.04425,14.9596
5252,37.5409,143.1,13.7139,3536.34,3.81184,16.1427
281,37.3938,167.061,17.5061,3553.75,4.4676,19.9044
6652,45.091,146.648,15.1099,3519.17,3.25227,17.0356
4176,35.7492,144.19,13.9036,3542.34,4.03336,15.0748
238,38.7388,116.125,13.1364,3509.74,2.99763,14.5127
2674,42.6279,153.843,14.0521,3530.7,3.60898,16.4907
6232,41.5956,223.154,20.2712,3579.82,5.36485,21.7459
7681,36.2623,108.825,14.7459,3509.86,3.00105,17.4741
6915,37.3482,126.419,14.4037,3523.57,3.38487,16.7275
523,37.1042,131.743,14.6664,3528.93,3.55064,16.7696
5021,36.8775,91.0553,9.45229,3490.2,2.46913,11.5529
4757,44.4537,106.211,11.8801,3486.58,2.38926,13.7588
4395,39.9857,119.777,11.7587,3509.66,2.9955,14.6336
6453,43.6604,136.901,14.647,3514.85,3.13558,16.5693
8281,34.3251,163.981,15.1652,3562.08,4.77728,16.9775
5068,37.6233,155.63,18.6127,3545.03,4.13654,22.1884
7790,33.4697,127.846,14.8093,3536.56,3.81974,17.6266
1661,39.8479,144.227,14.1748,3530.99,3.61943,16.419
7850,39.4141,166.49,14.5198,3547.31,4.22412,17.3203
9271,35.8093,106.749,14.0429,3509.12,2.98104,17.4143
28,42.8109,104.853,14.287,3489.34,2.44921,16.1868
6217,37.2948,128.606,13.4265,3525.62,3.44838,16.6501
4791,33.8357,157.776,16.6747,3558.97,4.66299,19.6067
8758,32.6904,142.945,14.8577,3551.21,4.37268,18.2246
7648,43.9836,104.727,10.5096,3486.2,2.38104,12.847
6366,35.5214,138.061,15.1469,3538.42,3.88671,17.2479
9052,37.5428,149.601,15.3402,3541.07,3.9848,17.7828
6423,47.7453,124.955,12.9651,3495.67,2.61713,13.6665
250,40.9703,161.196,13.2323,3539.74,3.93446,16.6973
5564,38.5628,128.004,13.7668,3521.45,3.31936,14.9861
1115,39.5044,133.274,14.39,3523.2,3.37364,17.1748
6990,38.8886,143.138,14.4307,3532.69,3.68071,17.1522
8375,35.3061,120.114,14.0537,3524.12,3.40207,16.8545
6643,33.3433,180.739,19.3086,3581.95,5.42057,22.0081
8152,31.5996,133.317,17.0127,3547.18,4.21894,20.0031
6905,43.3153,107.789,10.6835,3490.92,2.48847,12.4938
4732,34.3106,119.572,14.2164,3526.81,3.485,16.3698
5967,41.9156,85.0118,10.5909,3471.81,2.02817,12.3778
5681,31.885,100.793,13.4876,3515.79,3.16115,17.4845
3911,42.7677,129.325,13.4738,3510.71,3.0239,16.6193
9155,40.5999,142.321,14.4689,3527.47,3.50545,16.7959
674,36.6458,142.835,15.7919,3538.72,3.89772,18.0079
2543,42.2718,105.69,10.0042,3491.35,2.50025,12.0854
1054,43.1029,152.644,14.7741,3528.63,3.54138,17.0592
9397,37.6744,154.102,14.7,3543.82,4.09035,16.5848
2389,38.7255,137.368,14.5421,3528.82,3.54721,16.8288
8052,40.1236,99.0877,11.1972,3490.22,2.46956,13.4362
6922,50.679,96.5488,10.6196,3465.21,1.9051,12.7192
6705,35.9931,121.46,14.0362,3523.23,3.37454,16.9214
1506,40.9948,139.683,14.1861,3524.29,3.40733,15.4015
1866,50.2616,93.659,10.3821,3462.53,1.86343,11.5475
7815,42.8016,86.3525,9.48284,3471.41,2.01751,11.4383
9130,38.9201,152.707,14.1598,3539.44,3.9236,16.9362
1276,43.2127,119.662,12.6904,3501.28,2.76915,14.2733
5338,38.2737,115.686,12.9609,3510.66,3.02261,15.6621
3305,39.4388,206.125,20.7974,3575.28,5.22644,23.6396
1476,41.8655,129.372,14.0004,3513.16,3.09019,17.2404
1851,44.8285,165.774,14.8875,3533.17,3.69797,17.0804
6123,35.2088,144.191,14.4929,3543.95,4.0953,17.1737
2410,45.3984,144.522,16.4534,3516.62,3.18342,17.5661
320,48.9854,111.525,12.255,3481.39,2.2767,14.3272
1530,38.9928,131.054,15.7288,3522.79,3.36097,17.6166
6655,36.411,159.355,16.6605,3551.32,4.37657,18.4786
1952,34.2869,115.993,14.897,3523.51,3.38302,17.8014
1662,42.6779,125.195,13.8307,3507.36,2.93348,16.5957
5799,37.6352,240.983,19.7708,3674.38,6.40314,23.9597
2209,34.8423,131.473,13.2165,3535.27,3.77339,15.1747
3384,39.2376,157.853,14.6475,3542.07,4.02302,16.8405
9374,34.1297,156.982,13.8781,3557.28,4.59956,16.9497
1657,39.5966,231.501,19.0842,3603.71,5.84647,21.622
8778,39.5667,134.904,12.8229,3524.36,3.40954,14.7463
6772,37.1592,119.94,14.4279,3518.26,3.22772,17.0971
4891,36.6409,131.556,12.6024,3530.19,3.59041,15.4373
3336,39.8196,190.237,14.7474,3562.09,4.77746,17.3854
4883,37.4617,118.162,14.3359,3515.54,3.15422,16.7025
7739,47.7389,144.454,15.4396,3510.78,3.02591,17.7262
9261,43.8552,256.747,23.7667,3604.4,5.85443,25.3456
9589,42.3727,160.979,16.1248,3535.98,3.79912,17.1848
3708,34.0527,108.811,13.3765,3517.06,3.19537,16.0791
325,36.6042,149.103,14.785,3543.38,4.07339,17.5175
3276,45.9778,146.711,12.933,3516.9,3.19091,14.6911
7697,45.804,180.301,14.7866,3539.79,3.93636,16.5653
4915,34.135,80.2277,9.87673,3484.78,2.35031,12.7474
1350,46.7235,111.073,11.4604,3486.02,2.37723,14.1978
5132,41.867,132.785,13.1501,3516.18,3.1716,16.2078
3927,40.6536,88.7873,9.80401,3477.66,2.184,11.6785
4053,35.0888,159.107,14.3731,3555.54,4.53442,17.2362
2671,0,0,0,3166.59,0,0
237,41.4124,164.481,14.9455,3540.73,3.97178,16.8654
6817,37.4232,121.864,14.1897,3519.32,3.25638,17.147
1888,43.5273,118.492,10.952,3499.55,2.72224,13.5156
7778,44.6881,180.812,16.0633,3542.67,4.0461,17.0011
7597,40.8332,137.847,13.0609,3523.27,3.37585,16.116
1138,37.2904,149.116,15.3736,3541.43,3.99877,17.2464
4411,42.282,84.8069,9.8648,3470.97,2.00574,11.5885
60,41.8088,177.037,14.4936,3547.58,4.23445,17.0516
9920,39.591,174.072,15.6934,3551.86,4.39674,16.5745
2835,43.3104,165.378,14.8436,3536.52,3.81844,16.5775
2934,42.0527,143.075,15.1825,3524.13,3.40228,16.8749
1073,39.9722,124.899,15.1067,3514.44,3.12465,16.7594
8478,36.0478,164.073,15.0848,3556,4.55155,17.7527
9360,32.0196,130.948,15.1496,3543.8,4.08964,17.8566
2391,38.8807,138.142,14.744,3529.01,3.55297,17.8221
6238,29.8931,113.511,15.7227,3535.93,3.79725,18.3756
1077,41.4189,72.0403,8.82876,3453.07,1.73931,10.2761
4680,35.8073,131.719,13.9985,3532.63,3.67856,17.2453
3714,30.7247,140.735,14.927,3556.77,4.58052,18.3979
2010,41.5945,119.479,12.8944,3505.1,2.87248,15.3514
3669,43.6732,167.634,16.0521,3537.07,3.83839,17.8298
3968,38.7713,225.229,22.5233,3600.48,5.80916,25.0353
2160,41.2168,126.818,13.1955,3512.67,3.07685,14.6369
4200,37.9452,99.4711,11.9687,3495.83,2.62144,13.4658
7341,39.5897,107.474,13.0197,3499.27,2.71469,14.8639
6834,50.0304,65.1762,6.50905,3400.7,1.30273,8.2564
5947,32.8494,128.892,14.007,3539.44,3.92373,17.0923
1300,38.2295,109.206,14.6658,3504.52,2.85659,17.1311
9366,36.2082,150.693,15.3131,3545.69,4.16184,17.376
9492,39.4977,154.635,13.6075,3539.2,3.91504,16.1494
5822,37.5159,145.83,14.7863,3538.43,3.88715,17.5518
3283,30.3396,99.562,12.4959,3520.22,3.28158,14.0583
9191,37.1265,149.173,15.8386,3541.93,4.01796,17.5565
6199,38.3754,174.321,15.2637,3555.75,4.54251,16.837
1561,47.9547,156.763,14.944,3519.79,3.26898,16.5921
7813,37.6893,120.18,13.2558,3516.82,3.18869,13.9347
5094,38.1027,147.969,15.3131,3538.32,3.88344,16.8568
360,43.3546,145.839,14.6548,3522.89,3.36388,16.8315
4582,38.0184,144.784,16.1741,3536.24,3.80825,19.0785
6416,0,0,0,3166.59,0,0
3543,40.1797,100.271,12.1098,3491.18,2.49557,13.3011
5210,52.4026,94.6255,10.5761,3458.51,1.80574,12.9741
2526,35.1203,152.749,16.9407,3550.59,4.34932,19.9567
2613,41.1082,140.537,14.8269,3524.66,3.4187,18.173
3277,36.0599,182.5,18.8468,3569.87,5.06102,21.5274
