TrialNumber,Accumulation size Dry Gas,Accumulation size Dry Gas,Accumulation size Dry Gas from Assoc. Gas,Accumulation size Dry Gas from Assoc. Gas,Accumulation size Dry Gas from Non Assoc. Gas,Accumulation size Dry Gas from Non Assoc. Gas,Accumulation size NGL,Accumulation size NGL,Accumulation size NGL from Assoc. Gas,Accumulation size NGL from Assoc. Gas,Accumulation size NGL from Non Assoc. Gas,Accumulation size NGL from Non Assoc. Gas,Average gross pay,Average net pay,Condensate yield,Depth of crest,Dry gas shrinkage factor,Expansion factor gas (1/Bg),Fraction HC gas losses / fuel use,Gas saturation,Gross rock volume - result,HC bearing gross rock volume,HC pore volume,HC water contact,HC water contact - result,Inplace.Accumulation size Assoc. Gas,Inplace.Accumulation size Condensate,Inplace.Accumulation size Gas,Inplace.Accumulation size HC liquid,Inplace.Accumulation size Non Assoc. Gas,Inplace.Accumulation size Oil,Inplace.Accumulation size Total Resources,Inplace.Yield factor Assoc. Gas,Inplace.Yield factor Condensate,Inplace.Yield factor Non Assoc. Gas,Inplace.Yield factor Oil,Net rock volume - result,Net/gross ratio,NGL yield from non-assoc. gas,Non Assoc. Gas gross rock volume,Non Assoc. Gas pore volume,Porosity,Productive area,Recoverable.Accumulation size Assoc. Gas,Recoverable.Accumulation size Condensate,Recoverable.Accumulation size Gas,Recoverable.Accumulation size HC liquid,Recoverable.Accumulation size Non Assoc. Gas,Recoverable.Accumulation size Oil,Recoverable.Accumulation size Total Resources,Recoverable.Yield factor Assoc. Gas,Recoverable.Yield factor Condensate,Recoverable.Yield factor Non Assoc. Gas,Recoverable.Yield factor Oil,Recovery factor Condensate,Recovery factor Non Assoc. Gas,Reservoir thickness,Spill point depth,Wet gas shrinkage factor
6451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1288,3529.79,0.94,249.167,0,0.760608,198.537,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.74561,0,0,0,0.155624,0,0,0,0,0,0,0,0,0,0,0,0,0.53498,0.68462,30.8603,3695,1
5986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6557,3576.51,0.94,259.48,0,0.744518,233.387,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.720642,0,0,0,0.160406,0,0,0,0,0,0,0,0,0,0,0,0,0.546617,0.719778,36.3808,3695,1
1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5333,3584.42,0.94,254.301,0,0.812968,211.452,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.784764,0,0,0,0.15824,0,0,0,0,0,0,0,0,0,0,0,0,0.5426,0.692456,32.9025,3695,1
5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3499,3564.89,0.94,257.901,0,0.764121,213.733,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.908122,0,0,0,0.133012,0,0,0,0,0,0,0,0,0,0,0,0,0.516089,0.70007,33.2634,3695,1
4682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4559,3486.61,0.94,259.81,0,0.809685,225.913,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.807742,0,0,0,0.154235,0,0,0,0,0,0,0,0,0,0,0,0,0.514727,0.694899,35.1943,3695,1
9954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6027,3531.28,0.94,258.199,0,0.792614,208.493,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.821179,0,0,0,0.162617,0,0,0,0,0,0,0,0,0,0,0,0,0.512968,0.701736,32.4341,3695,1
3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9871,3500.03,0.94,260.75,0,0.770889,206.439,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.783342,0,0,0,0.153647,0,0,0,0,0,0,0,0,0,0,0,0,0.618581,0.675992,32.1091,3695,1
4996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0082,3572.75,0.94,252.518,0,0.827292,218.381,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.818945,0,0,0,0.155684,0,0,0,0,0,0,0,0,0,0,0,0,0.523901,0.696523,33.9998,3695,1
3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6875,3553.8,0.94,262.919,0,0.751446,184.208,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.76089,0,0,0,0.14616,0,0,0,0,0,0,0,0,0,0,0,0,0.548567,0.739034,28.6004,3695,1
1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0817,3512.97,0.94,251.633,0,0.7419,294.861,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.756945,0,0,0,0.133821,0,0,0,0,0,0,0,0,0,0,0,0,0.560195,0.668071,46.1784,3695,1
3397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.538,3597.25,0.94,261.507,0,0.828466,177.646,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.704736,0,0,0,0.177192,0,0,0,0,0,0,0,0,0,0,0,0,0.557218,0.682768,27.5673,3695,1
2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2352,3585.8,0.94,252.906,0,0.768899,222.174,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.798495,0,0,0,0.169938,0,0,0,0,0,0,0,0,0,0,0,0,0.513265,0.720254,34.6011,3695,1
7732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.865,3595.7,0.94,254.989,0,0.786622,179.561,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.770195,0,0,0,0.165811,0,0,0,0,0,0,0,0,0,0,0,0,0.569325,0.673436,27.8687,3695,1
2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.899,3522.92,0.94,260.1,0,0.826816,212.635,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.817964,0,0,0,0.156749,0,0,0,0,0,0,0,0,0,0,0,0,0.561318,0.731107,33.0896,3695,1
1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0374,3393.43,0.94,267.639,0,0.805679,196.292,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.769054,0,0,0,0.172096,0,0,0,0,0,0,0,0,0,0,0,0,0.562225,0.739686,30.5058,3695,1
6982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3992,3428.8,0.94,251.204,0,0.790441,214.817,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.765923,0,0,0,0.159772,0,0,0,0,0,0,0,0,0,0,0,0,0.552496,0.74333,33.435,3695,1
8703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0404,3526.8,0.94,252.86,0,0.815145,267.541,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.726983,0,0,0,0.160645,0,0,0,0,0,0,0,0,0,0,0,0,0.521373,0.649609,41.8157,3695,1
9950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1207,3514.56,0.94,261.077,0,0.748461,235.141,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.834987,0,0,0,0.148644,0,0,0,0,0,0,0,0,0,0,0,0,0.55823,0.672325,36.6594,3695,1
7347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3705,3565.25,0.94,259.184,0,0.768103,212.68,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.686794,0,0,0,0.14678,0,0,0,0,0,0,0,0,0,0,0,0,0.570237,0.697085,33.0967,3695,1
8204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8831,3531.06,0.94,252.957,0,0.845273,221.852,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.723241,0,0,0,0.176028,0,0,0,0,0,0,0,0,0,0,0,0,0.525714,0.717636,34.5501,3695,1
8047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9848,3504.38,0.94,258.115,0,0.772447,190.74,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.75901,0,0,0,0.14233,0,0,0,0,0,0,0,0,0,0,0,0,0.558669,0.734197,29.63,3695,1
8923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7048,3623.81,0.94,249.192,0,0.820006,222.192,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.780404,0,0,0,0.159371,0,0,0,0,0,0,0,0,0,0,0,0,0.544261,0.679943,34.6039,3695,1
6616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1187,3448.13,0.94,256.467,0,0.737997,238.103,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.706402,0,0,0,0.138914,0,0,0,0,0,0,0,0,0,0,0,0,0.516878,0.673362,37.13,3695,1
3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5233,3479.54,0.94,254.157,0,0.797778,216.47,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.754015,0,0,0,0.173316,0,0,0,0,0,0,0,0,0,0,0,0,0.551423,0.712154,33.697,3695,1
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8328,3636.62,0.94,257.391,0,0.788444,225.352,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.790715,0,0,0,0.156301,0,0,0,0,0,0,0,0,0,0,0,0,0.512725,0.684165,35.1051,3695,1
7387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5213,3615.33,0.94,253.84,0,0.832197,189.207,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.817341,0,0,0,0.163871,0,0,0,0,0,0,0,0,0,0,0,0,0.612624,0.745828,29.3882,3695,1
1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2399,3566.47,0.94,254.913,0,0.805751,239.795,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.77092,0,0,0,0.146506,0,0,0,0,0,0,0,0,0,0,0,0,0.617082,0.657011,37.3988,3695,1
4157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5634,3464.75,0.94,251.618,0,0.768318,242.502,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.786961,0,0,0,0.131094,0,0,0,0,0,0,0,0,0,0,0,0,0.613008,0.717065,37.8293,3695,1
2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5283,3546.45,0.94,256.014,0,0.821466,167.229,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.816746,0,0,0,0.165584,0,0,0,0,0,0,0,0,0,0,0,0,0.566639,0.672905,25.9299,3695,1
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6998,3571.62,0.94,252.419,0,0.761366,260.029,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.81568,0,0,0,0.154524,0,0,0,0,0,0,0,0,0,0,0,0,0.542312,0.692013,40.6186,3695,1
2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4141,3479.34,0.94,258.091,0,0.775641,225.476,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.716509,0,0,0,0.155375,0,0,0,0,0,0,0,0,0,0,0,0,0.533955,0.660364,35.1251,3695,1
6498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7816,3429.98,0.94,254.609,0,0.819411,179.79,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.809685,0,0,0,0.160497,0,0,0,0,0,0,0,0,0,0,0,0,0.526841,0.724807,27.9049,3695,1
4370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8748,3575.15,0.94,251.116,0,0.777347,193.363,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.763723,0,0,0,0.149333,0,0,0,0,0,0,0,0,0,0,0,0,0.541507,0.669471,30.0436,3695,1
2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2099,3559.6,0.94,251.641,0,0.769078,299.267,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.7377,0,0,0,0.149394,0,0,0,0,0,0,0,0,0,0,0,0,0.517747,0.697829,46.8832,3695,1
9617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4567,3497.12,0.94,260.571,0,0.785971,246.25,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.767783,0,0,0,0.143295,0,0,0,0,0,0,0,0,0,0,0,0,0.496344,0.708286,38.4253,3695,1
3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9563,3563.49,0.94,250.147,0,0.724164,221.205,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.870755,0,0,0,0.138178,0,0,0,0,0,0,0,0,0,0,0,0,0.542092,0.64965,34.4474,3695,1
3258,18.8352,12.6593,0,0,12.6593,18.8352,0,0,0,0,0,0,23.3329,17.8742,17.3778,3465.36,0.94,254.597,0,0.762064,169.707,23.1702,2.2286,3360.43,3360.43,0,0.348205,20.0374,0.348205,20.0374,0,3.70289,0,19.6177,1128.9,0,17.7496,0.766051,0,23.1702,2.2286,0.164761,0.99303,0,0.182013,13.4674,0.182013,13.4674,0,2.43673,0,10.2545,758.743,0,0.522717,0.672111,26.3191,3695,1
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3176,3594.22,0.94,252.033,0,0.802613,195.848,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.777946,0,0,0,0.16585,0,0,0,0,0,0,0,0,0,0,0,0,0.500458,0.751222,30.4358,3695,1
1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6764,3608.48,0.94,256.71,0,0.758872,244.176,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.733609,0,0,0,0.165491,0,0,0,0,0,0,0,0,0,0,0,0,0.535525,0.71147,38.0954,3695,1
3363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2805,3412.91,0.94,249.806,0,0.825634,200.406,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.82662,0,0,0,0.153345,0,0,0,0,0,0,0,0,0,0,0,0,0.593598,0.721494,31.1555,3695,1
9932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9901,3531.11,0.94,250.121,0,0.84197,206.127,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.732342,0,0,0,0.173418,0,0,0,0,0,0,0,0,0,0,0,0,0.495829,0.695297,32.0598,3695,1
4192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.646,3554.09,0.94,260.882,0,0.826448,202.913,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.889805,0,0,0,0.155981,0,0,0,0,0,0,0,0,0,0,0,0,0.542519,0.639272,31.5518,3695,1
9405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.671,3523.85,0.94,255.102,0,0.784041,228.127,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.791135,0,0,0,0.145241,0,0,0,0,0,0,0,0,0,0,0,0,0.550158,0.725684,35.5457,3695,1
5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8879,3502.34,0.94,260.123,0,0.812386,179.406,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.79022,0,0,0,0.167003,0,0,0,0,0,0,0,0,0,0,0,0,0.608471,0.671864,27.8444,3695,1
7867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2717,3573.78,0.94,251.696,0,0.790568,239.543,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.759512,0,0,0,0.147969,0,0,0,0,0,0,0,0,0,0,0,0,0.560559,0.701997,37.359,3695,1
2469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.025,3431.75,0.94,256.462,0,0.816427,252.388,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.825077,0,0,0,0.159887,0,0,0,0,0,0,0,0,0,0,0,0,0.551773,0.690878,39.4019,3695,1
2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.291,3513.92,0.94,252.934,0,0.830619,247.377,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.793584,0,0,0,0.158154,0,0,0,0,0,0,0,0,0,0,0,0,0.540648,0.690526,38.6045,3695,1
5510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0843,3498.83,0.94,251.112,0,0.786752,217.886,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.77519,0,0,0,0.168213,0,0,0,0,0,0,0,0,0,0,0,0,0.512014,0.714427,33.9215,3695,1
666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3755,3509.73,0.94,258.18,0,0.75164,202.732,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.869714,0,0,0,0.155442,0,0,0,0,0,0,0,0,0,0,0,0,0.509801,0.770358,31.5232,3695,1
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6241,3610.38,0.94,255.728,0,0.811144,221.796,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.778994,0,0,0,0.160458,0,0,0,0,0,0,0,0,0,0,0,0,0.557704,0.695399,34.5412,3695,1
9072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4567,3492.37,0.94,260.259,0,0.768417,265.686,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.773202,0,0,0,0.137732,0,0,0,0,0,0,0,0,0,0,0,0,0.520579,0.700569,41.52,3695,1
1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.947,3502.77,0.94,252.304,0,0.771145,241.911,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.752897,0,0,0,0.157982,0,0,0,0,0,0,0,0,0,0,0,0,0.525907,0.697699,37.7353,3695,1
6954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1968,3490.05,0.94,254.568,0,0.860158,227.705,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.687272,0,0,0,0.176335,0,0,0,0,0,0,0,0,0,0,0,0,0.508197,0.656943,35.4788,3695,1
8345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3944,3489.16,0.94,256.64,0,0.769508,264.281,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.796383,0,0,0,0.138167,0,0,0,0,0,0,0,0,0,0,0,0,0.534675,0.652786,41.2962,3695,1
5570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5782,3594.65,0.94,250.974,0,0.758508,189.419,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.89301,0,0,0,0.141635,0,0,0,0,0,0,0,0,0,0,0,0,0.528981,0.733137,29.4217,3695,1
6145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5207,3594.91,0.94,250.535,0,0.791561,201.656,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.82103,0,0,0,0.159793,0,0,0,0,0,0,0,0,0,0,0,0,0.551568,0.6704,31.3531,3695,1
7907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4816,3539.17,0.94,252.443,0,0.773737,254.567,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.699854,0,0,0,0.139755,0,0,0,0,0,0,0,0,0,0,0,0,0.514715,0.726287,39.7487,3695,1
5980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7626,3487.85,0.94,253.197,0,0.802044,206.111,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.674484,0,0,0,0.161928,0,0,0,0,0,0,0,0,0,0,0,0,0.576515,0.686761,32.0573,3695,1
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2941,3532.67,0.94,255.144,0,0.787293,226.641,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.657135,0,0,0,0.157784,0,0,0,0,0,0,0,0,0,0,0,0,0.543919,0.739403,35.3098,3695,1
1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5827,3569.3,0.94,254.214,0,0.730922,224.75,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.773253,0,0,0,0.138499,0,0,0,0,0,0,0,0,0,0,0,0,0.578041,0.723762,35.0099,3695,1
9273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6951,3547.71,0.94,259.019,0,0.792371,256.251,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.808197,0,0,0,0.153306,0,0,0,0,0,0,0,0,0,0,0,0,0.600875,0.682383,40.0168,3695,1
6896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3028,3393.07,0.94,261.859,0,0.717881,201.061,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.852264,0,0,0,0.134753,0,0,0,0,0,0,0,0,0,0,0,0,0.528902,0.720621,31.2591,3695,1
4265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7546,3475.59,0.94,263.81,0,0.843527,272.432,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.692951,0,0,0,0.159125,0,0,0,0,0,0,0,0,0,0,0,0,0.564713,0.745082,42.5956,3695,1
3086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6013,3468.65,0.94,254.761,0,0.793792,217.341,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.784961,0,0,0,0.148757,0,0,0,0,0,0,0,0,0,0,0,0,0.50332,0.704377,33.8351,3695,1
2998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3012,3512.03,0.94,260.134,0,0.730592,173.155,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.825647,0,0,0,0.147683,0,0,0,0,0,0,0,0,0,0,0,0,0.529666,0.75814,26.8611,3695,1
6856,24.2815,16.8645,0,0,16.8645,24.2815,0,0,0,0,0,0,24.6295,19.4034,17.2837,3582.46,0.94,256.952,0,0.731835,171.223,35.8244,2.84668,3419.84,3419.84,0,0.446461,25.8313,0.446461,25.8313,0,4.77117,0,15.8191,915.262,0,28.2229,0.787812,0,35.8244,2.84668,0.137824,1.45453,0,0.24559,17.941,0.24559,17.941,0,3.24929,0,8.70179,635.689,0,0.550081,0.694543,26.5574,3695,1
8471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6056,3459.09,0.94,253.677,0,0.766372,192.45,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.844194,0,0,0,0.146043,0,0,0,0,0,0,0,0,0,0,0,0,0.492169,0.755568,29.8996,3695,1
9764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8098,3474.45,0.94,250.471,0,0.875624,226.939,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.754195,0,0,0,0.181843,0,0,0,0,0,0,0,0,0,0,0,0,0.498351,0.686249,35.3571,3695,1
5095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5001,3443.58,0.94,252.984,0,0.764279,234.992,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.82556,0,0,0,0.145129,0,0,0,0,0,0,0,0,0,0,0,0,0.597665,0.676053,36.6358,3695,1
8939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3651,3549.68,0.94,255.88,0,0.807217,169.447,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.86253,0,0,0,0.164417,0,0,0,0,0,0,0,0,0,0,0,0,0.53529,0.708062,26.2784,3695,1
1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6188,3542.01,0.94,248.551,0,0.813191,281.629,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.831917,0,0,0,0.152613,0,0,0,0,0,0,0,0,0,0,0,0,0.50726,0.691524,44.0638,3695,1
1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.45,3504.87,0.94,259.771,0,0.759808,249.64,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.74026,0,0,0,0.170007,0,0,0,0,0,0,0,0,0,0,0,0,0.535658,0.696807,38.9645,3695,1
930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2495,3580.26,0.94,254.685,0,0.809586,226.622,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.839118,0,0,0,0.146724,0,0,0,0,0,0,0,0,0,0,0,0,0.545331,0.719819,35.3069,3695,1
9253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1032,3577.15,0.94,258.584,0,0.869727,213.196,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.745666,0,0,0,0.17969,0,0,0,0,0,0,0,0,0,0,0,0,0.532312,0.701299,33.1786,3695,1
5360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9528,3545.29,0.94,267.011,0,0.80459,217.51,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.670468,0,0,0,0.159906,0,0,0,0,0,0,0,0,0,0,0,0,0.483927,0.691488,33.8617,3695,1
8882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1982,3468,0.94,256.423,0,0.763779,293.875,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.773579,0,0,0,0.145196,0,0,0,0,0,0,0,0,0,0,0,0,0.506159,0.697521,46.0207,3695,1
8852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.779,3603.83,0.94,258.761,0,0.75583,259.78,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.765441,0,0,0,0.139462,0,0,0,0,0,0,0,0,0,0,0,0,0.561621,0.685006,40.5789,3695,1
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5119,3468.09,0.94,258.694,0,0.801319,230.549,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.880037,0,0,0,0.166319,0,0,0,0,0,0,0,0,0,0,0,0,0.58953,0.672489,35.9303,3695,1
4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3963,3469.97,0.94,257.02,0,0.776133,208.996,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.655121,0,0,0,0.161417,0,0,0,0,0,0,0,0,0,0,0,0,0.535344,0.702374,32.5137,3695,1
1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3444,3425.26,0.94,262.393,0,0.803995,202.513,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.857831,0,0,0,0.165566,0,0,0,0,0,0,0,0,0,0,0,0,0.538116,0.705178,31.4884,3695,1
5238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4893,3491.08,0.94,255.758,0,0.816101,229.831,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.895938,0,0,0,0.1472,0,0,0,0,0,0,0,0,0,0,0,0,0.528532,0.694734,35.8162,3695,1
1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5521,3519.19,0.94,254.726,0,0.741729,260.578,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.839075,0,0,0,0.142756,0,0,0,0,0,0,0,0,0,0,0,0,0.466916,0.714155,40.7061,3695,1
